DESCRIPTION,household_key,CAMPAIGN,START_DAY,END_DAY
TypeA,1357,13,8/14/2020,9/17/2019
TypeA,1356,13,8/14/2020,9/17/2019
TypeA,1353,13,8/14/2020,9/17/2019
TypeA,1352,13,8/14/2020,9/17/2019
TypeA,1351,13,8/14/2020,9/17/2019
TypeA,1350,13,8/14/2020,9/17/2019
TypeA,1337,13,8/14/2020,9/17/2019
TypeA,1336,13,8/14/2020,9/17/2019
TypeA,1331,13,8/14/2020,9/17/2019
TypeA,1326,13,8/14/2020,9/17/2019
TypeA,1321,13,8/14/2020,9/17/2019
TypeA,1318,13,8/14/2020,9/17/2019
TypeA,1317,13,8/14/2020,9/17/2019
TypeA,1316,13,8/14/2020,9/17/2019
TypeA,1314,13,8/14/2020,9/17/2019
TypeA,1312,13,8/14/2020,9/17/2019
TypeA,1307,13,8/14/2020,9/17/2019
TypeA,1306,13,8/14/2020,9/17/2019
TypeA,1305,13,8/14/2020,9/17/2019
TypeA,1301,13,8/14/2020,9/17/2019
TypeA,1299,13,8/14/2020,9/17/2019
TypeA,1297,13,8/14/2020,9/17/2019
TypeA,1296,13,8/14/2020,9/17/2019
TypeA,1294,13,8/14/2020,9/17/2019
TypeA,1293,13,8/14/2020,9/17/2019
TypeA,1291,13,8/14/2020,9/17/2019
TypeA,1287,13,8/14/2020,9/17/2019
TypeA,1284,13,8/14/2020,9/17/2019
TypeA,1282,13,8/14/2020,9/17/2019
TypeA,1279,13,8/14/2020,9/17/2019
TypeA,1277,13,8/14/2020,9/17/2019
TypeA,1272,13,8/14/2020,9/17/2019
TypeA,1271,13,8/14/2020,9/17/2019
TypeA,1269,13,8/14/2020,9/17/2019
TypeA,1266,13,8/14/2020,9/17/2019
TypeA,1264,13,8/14/2020,9/17/2019
TypeA,1263,13,8/14/2020,9/17/2019
TypeA,1261,13,8/14/2020,9/17/2019
TypeA,1260,13,8/14/2020,9/17/2019
TypeA,1256,13,8/14/2020,9/17/2019
TypeA,1248,13,8/14/2020,9/17/2019
TypeA,1247,13,8/14/2020,9/17/2019
TypeA,1245,13,8/14/2020,9/17/2019
TypeA,1240,13,8/14/2020,9/17/2019
TypeA,1239,13,8/14/2020,9/17/2019
TypeA,1238,13,8/14/2020,9/17/2019
TypeA,1229,13,8/14/2020,9/17/2019
TypeA,1228,13,8/14/2020,9/17/2019
TypeA,1226,13,8/14/2020,9/17/2019
TypeA,1224,13,8/14/2020,9/17/2019
TypeA,1222,13,8/14/2020,9/17/2019
TypeA,1216,13,8/14/2020,9/17/2019
TypeA,1207,13,8/14/2020,9/17/2019
TypeA,1206,13,8/14/2020,9/17/2019
TypeA,1203,13,8/14/2020,9/17/2019
TypeA,1197,13,8/14/2020,9/17/2019
TypeA,1193,13,8/14/2020,9/17/2019
TypeA,1190,13,8/14/2020,9/17/2019
TypeA,1188,13,8/14/2020,9/17/2019
TypeA,1187,13,8/14/2020,9/17/2019
TypeA,1186,13,8/14/2020,9/17/2019
TypeA,1181,13,8/14/2020,9/17/2019
TypeA,1180,13,8/14/2020,9/17/2019
TypeA,1178,13,8/14/2020,9/17/2019
TypeA,1175,13,8/14/2020,9/17/2019
TypeA,1174,13,8/14/2020,9/17/2019
TypeA,1167,13,8/14/2020,9/17/2019
TypeA,1166,13,8/14/2020,9/17/2019
TypeA,1164,13,8/14/2020,9/17/2019
TypeA,1163,13,8/14/2020,9/17/2019
TypeA,1160,13,8/14/2020,9/17/2019
TypeA,1159,13,8/14/2020,9/17/2019
TypeA,1158,13,8/14/2020,9/17/2019
TypeA,1157,13,8/14/2020,9/17/2019
TypeA,1154,13,8/14/2020,9/17/2019
TypeA,1146,13,8/14/2020,9/17/2019
TypeA,1145,13,8/14/2020,9/17/2019
TypeA,1142,13,8/14/2020,9/17/2019
TypeA,1141,13,8/14/2020,9/17/2019
TypeA,1139,13,8/14/2020,9/17/2019
TypeA,1138,13,8/14/2020,9/17/2019
TypeA,1137,13,8/14/2020,9/17/2019
TypeA,1134,13,8/14/2020,9/17/2019
TypeA,1131,13,8/14/2020,9/17/2019
TypeA,1130,13,8/14/2020,9/17/2019
TypeA,1128,13,8/14/2020,9/17/2019
TypeA,1123,13,8/14/2020,9/17/2019
TypeA,1122,13,8/14/2020,9/17/2019
TypeA,1119,13,8/14/2020,9/17/2019
TypeA,1117,13,8/14/2020,9/17/2019
TypeA,1116,13,8/14/2020,9/17/2019
TypeA,1113,13,8/14/2020,9/17/2019
TypeA,1111,13,8/14/2020,9/17/2019
TypeA,1104,13,8/14/2020,9/17/2019
TypeA,1103,13,8/14/2020,9/17/2019
TypeA,1098,13,8/14/2020,9/17/2019
TypeA,1097,13,8/14/2020,9/17/2019
TypeA,1094,13,8/14/2020,9/17/2019
TypeA,1091,13,8/14/2020,9/17/2019
TypeA,1089,13,8/14/2020,9/17/2019
TypeA,1087,13,8/14/2020,9/17/2019
TypeA,1085,13,8/14/2020,9/17/2019
TypeA,1084,13,8/14/2020,9/17/2019
TypeA,1082,13,8/14/2020,9/17/2019
TypeA,1081,13,8/14/2020,9/17/2019
TypeA,1078,13,8/14/2020,9/17/2019
TypeA,1074,13,8/14/2020,9/17/2019
TypeA,1073,13,8/14/2020,9/17/2019
TypeA,1072,13,8/14/2020,9/17/2019
TypeA,1071,13,8/14/2020,9/17/2019
TypeA,1070,13,8/14/2020,9/17/2019
TypeA,1069,13,8/14/2020,9/17/2019
TypeA,1066,13,8/14/2020,9/17/2019
TypeA,1062,13,8/14/2020,9/17/2019
TypeA,1061,13,8/14/2020,9/17/2019
TypeA,1060,13,8/14/2020,9/17/2019
TypeA,1058,13,8/14/2020,9/17/2019
TypeA,1057,13,8/14/2020,9/17/2019
TypeA,1056,13,8/14/2020,9/17/2019
TypeA,1053,13,8/14/2020,9/17/2019
TypeA,1050,13,8/14/2020,9/17/2019
TypeA,1047,13,8/14/2020,9/17/2019
TypeA,1045,13,8/14/2020,9/17/2019
TypeA,1042,13,8/14/2020,9/17/2019
TypeA,1041,13,8/14/2020,9/17/2019
TypeA,1040,13,8/14/2020,9/17/2019
TypeA,1039,13,8/14/2020,9/17/2019
TypeA,1038,13,8/14/2020,9/17/2019
TypeA,1032,13,8/14/2020,9/17/2019
TypeA,1031,13,8/14/2020,9/17/2019
TypeA,1029,13,8/14/2020,9/17/2019
TypeA,1024,13,8/14/2020,9/17/2019
TypeA,1020,13,8/14/2020,9/17/2019
TypeA,1018,13,8/14/2020,9/17/2019
TypeA,1017,13,8/14/2020,9/17/2019
TypeA,1015,13,8/14/2020,9/17/2019
TypeA,1014,13,8/14/2020,9/17/2019
TypeA,1012,13,8/14/2020,9/17/2019
TypeA,1011,13,8/14/2020,9/17/2019
TypeA,1007,13,8/14/2020,9/17/2019
TypeA,1005,13,8/14/2020,9/17/2019
TypeA,1004,13,8/14/2020,9/17/2019
TypeA,1000,13,8/14/2020,9/17/2019
TypeA,999,13,8/14/2020,9/17/2019
TypeA,998,13,8/14/2020,9/17/2019
TypeA,996,13,8/14/2020,9/17/2019
TypeA,995,13,8/14/2020,9/17/2019
TypeA,993,13,8/14/2020,9/17/2019
TypeA,989,13,8/14/2020,9/17/2019
TypeA,988,13,8/14/2020,9/17/2019
TypeA,987,13,8/14/2020,9/17/2019
TypeA,986,13,8/14/2020,9/17/2019
TypeA,983,13,8/14/2020,9/17/2019
TypeA,982,13,8/14/2020,9/17/2019
TypeA,979,13,8/14/2020,9/17/2019
TypeA,975,13,8/14/2020,9/17/2019
TypeA,973,13,8/14/2020,9/17/2019
TypeA,971,13,8/14/2020,9/17/2019
TypeA,968,13,8/14/2020,9/17/2019
TypeA,964,13,8/14/2020,9/17/2019
TypeA,961,13,8/14/2020,9/17/2019
TypeA,960,13,8/14/2020,9/17/2019
TypeA,957,13,8/14/2020,9/17/2019
TypeA,956,13,8/14/2020,9/17/2019
TypeA,955,13,8/14/2020,9/17/2019
TypeA,954,13,8/14/2020,9/17/2019
TypeA,952,13,8/14/2020,9/17/2019
TypeA,949,13,8/14/2020,9/17/2019
TypeA,947,13,8/14/2020,9/17/2019
TypeA,943,13,8/14/2020,9/17/2019
TypeA,942,13,8/14/2020,9/17/2019
TypeA,941,13,8/14/2020,9/17/2019
TypeA,939,13,8/14/2020,9/17/2019
TypeA,936,13,8/14/2020,9/17/2019
TypeA,934,13,8/14/2020,9/17/2019
TypeA,932,13,8/14/2020,9/17/2019
TypeA,929,13,8/14/2020,9/17/2019
TypeA,928,13,8/14/2020,9/17/2019
TypeA,926,13,8/14/2020,9/17/2019
TypeA,924,13,8/14/2020,9/17/2019
TypeA,922,13,8/14/2020,9/17/2019
TypeA,920,13,8/14/2020,9/17/2019
TypeA,916,13,8/14/2020,9/17/2019
TypeA,915,13,8/14/2020,9/17/2019
TypeA,911,13,8/14/2020,9/17/2019
TypeA,909,13,8/14/2020,9/17/2019
TypeA,908,13,8/14/2020,9/17/2019
TypeA,906,13,8/14/2020,9/17/2019
TypeA,903,13,8/14/2020,9/17/2019
TypeA,901,13,8/14/2020,9/17/2019
TypeA,900,13,8/14/2020,9/17/2019
TypeA,898,13,8/14/2020,9/17/2019
TypeA,896,13,8/14/2020,9/17/2019
TypeA,895,13,8/14/2020,9/17/2019
TypeA,891,13,8/14/2020,9/17/2019
TypeA,889,13,8/14/2020,9/17/2019
TypeA,888,13,8/14/2020,9/17/2019
TypeA,886,13,8/14/2020,9/17/2019
TypeA,883,13,8/14/2020,9/17/2019
TypeA,882,13,8/14/2020,9/17/2019
TypeA,881,13,8/14/2020,9/17/2019
TypeA,878,13,8/14/2020,9/17/2019
TypeA,876,13,8/14/2020,9/17/2019
TypeA,873,13,8/14/2020,9/17/2019
TypeA,871,13,8/14/2020,9/17/2019
TypeA,868,13,8/14/2020,9/17/2019
TypeA,867,13,8/14/2020,9/17/2019
TypeA,864,13,8/14/2020,9/17/2019
TypeA,862,13,8/14/2020,9/17/2019
TypeA,859,13,8/14/2020,9/17/2019
TypeA,857,13,8/14/2020,9/17/2019
TypeA,856,13,8/14/2020,9/17/2019
TypeA,855,13,8/14/2020,9/17/2019
TypeA,853,13,8/14/2020,9/17/2019
TypeA,850,13,8/14/2020,9/17/2019
TypeA,849,13,8/14/2020,9/17/2019
TypeA,845,13,8/14/2020,9/17/2019
TypeA,844,13,8/14/2020,9/17/2019
TypeA,842,13,8/14/2020,9/17/2019
TypeA,840,13,8/14/2020,9/17/2019
TypeA,830,13,8/14/2020,9/17/2019
TypeA,825,13,8/14/2020,9/17/2019
TypeA,823,13,8/14/2020,9/17/2019
TypeA,820,13,8/14/2020,9/17/2019
TypeA,817,13,8/14/2020,9/17/2019
TypeA,816,13,8/14/2020,9/17/2019
TypeA,807,13,8/14/2020,9/17/2019
TypeA,806,13,8/14/2020,9/17/2019
TypeA,805,13,8/14/2020,9/17/2019
TypeA,804,13,8/14/2020,9/17/2019
TypeA,802,13,8/14/2020,9/17/2019
TypeA,800,13,8/14/2020,9/17/2019
TypeA,797,13,8/14/2020,9/17/2019
TypeA,788,13,8/14/2020,9/17/2019
TypeA,787,13,8/14/2020,9/17/2019
TypeA,786,13,8/14/2020,9/17/2019
TypeA,784,13,8/14/2020,9/17/2019
TypeA,780,13,8/14/2020,9/17/2019
TypeA,776,13,8/14/2020,9/17/2019
TypeA,771,13,8/14/2020,9/17/2019
TypeA,768,13,8/14/2020,9/17/2019
TypeA,766,13,8/14/2020,9/17/2019
TypeA,764,13,8/14/2020,9/17/2019
TypeA,763,13,8/14/2020,9/17/2019
TypeA,762,13,8/14/2020,9/17/2019
TypeA,761,13,8/14/2020,9/17/2019
TypeA,755,13,8/14/2020,9/17/2019
TypeA,754,13,8/14/2020,9/17/2019
TypeA,752,13,8/14/2020,9/17/2019
TypeA,749,13,8/14/2020,9/17/2019
TypeA,747,13,8/14/2020,9/17/2019
TypeA,745,13,8/14/2020,9/17/2019
TypeA,744,13,8/14/2020,9/17/2019
TypeA,742,13,8/14/2020,9/17/2019
TypeA,738,13,8/14/2020,9/17/2019
TypeA,733,13,8/14/2020,9/17/2019
TypeA,732,13,8/14/2020,9/17/2019
TypeA,731,13,8/14/2020,9/17/2019
TypeA,728,13,8/14/2020,9/17/2019
TypeA,727,13,8/14/2020,9/17/2019
TypeA,725,13,8/14/2020,9/17/2019
TypeA,684,13,8/14/2020,9/17/2019
TypeA,681,13,8/14/2020,9/17/2019
TypeA,680,13,8/14/2020,9/17/2019
TypeA,679,13,8/14/2020,9/17/2019
TypeA,676,13,8/14/2020,9/17/2019
TypeA,675,13,8/14/2020,9/17/2019
TypeA,674,13,8/14/2020,9/17/2019
TypeA,672,13,8/14/2020,9/17/2019
TypeA,671,13,8/14/2020,9/17/2019
TypeA,670,13,8/14/2020,9/17/2019
TypeA,669,13,8/14/2020,9/17/2019
TypeA,663,13,8/14/2020,9/17/2019
TypeA,661,13,8/14/2020,9/17/2019
TypeA,660,13,8/14/2020,9/17/2019
TypeA,656,13,8/14/2020,9/17/2019
TypeA,653,13,8/14/2020,9/17/2019
TypeA,650,13,8/14/2020,9/17/2019
TypeA,647,13,8/14/2020,9/17/2019
TypeA,644,13,8/14/2020,9/17/2019
TypeA,642,13,8/14/2020,9/17/2019
TypeA,641,13,8/14/2020,9/17/2019
TypeA,640,13,8/14/2020,9/17/2019
TypeA,638,13,8/14/2020,9/17/2019
TypeA,637,13,8/14/2020,9/17/2019
TypeA,636,13,8/14/2020,9/17/2019
TypeA,634,13,8/14/2020,9/17/2019
TypeA,633,13,8/14/2020,9/17/2019
TypeA,632,13,8/14/2020,9/17/2019
TypeA,631,13,8/14/2020,9/17/2019
TypeA,630,13,8/14/2020,9/17/2019
TypeA,624,13,8/14/2020,9/17/2019
TypeA,623,13,8/14/2020,9/17/2019
TypeA,622,13,8/14/2020,9/17/2019
TypeA,621,13,8/14/2020,9/17/2019
TypeA,618,13,8/14/2020,9/17/2019
TypeA,614,13,8/14/2020,9/17/2019
TypeA,612,13,8/14/2020,9/17/2019
TypeA,609,13,8/14/2020,9/17/2019
TypeA,608,13,8/14/2020,9/17/2019
TypeA,607,13,8/14/2020,9/17/2019
TypeA,606,13,8/14/2020,9/17/2019
TypeA,605,13,8/14/2020,9/17/2019
TypeA,603,13,8/14/2020,9/17/2019
TypeA,601,13,8/14/2020,9/17/2019
TypeA,600,13,8/14/2020,9/17/2019
TypeA,597,13,8/14/2020,9/17/2019
TypeA,596,13,8/14/2020,9/17/2019
TypeA,595,13,8/14/2020,9/17/2019
TypeA,594,13,8/14/2020,9/17/2019
TypeA,591,13,8/14/2020,9/17/2019
TypeA,588,13,8/14/2020,9/17/2019
TypeA,586,13,8/14/2020,9/17/2019
TypeA,583,13,8/14/2020,9/17/2019
TypeA,582,13,8/14/2020,9/17/2019
TypeA,581,13,8/14/2020,9/17/2019
TypeA,580,13,8/14/2020,9/17/2019
TypeA,577,13,8/14/2020,9/17/2019
TypeA,576,13,8/14/2020,9/17/2019
TypeA,575,13,8/14/2020,9/17/2019
TypeA,574,13,8/14/2020,9/17/2019
TypeA,573,13,8/14/2020,9/17/2019
TypeA,569,13,8/14/2020,9/17/2019
TypeA,568,13,8/14/2020,9/17/2019
TypeA,567,13,8/14/2020,9/17/2019
TypeA,523,13,8/14/2020,9/17/2019
TypeA,518,13,8/14/2020,9/17/2019
TypeA,517,13,8/14/2020,9/17/2019
TypeA,515,13,8/14/2020,9/17/2019
TypeA,513,13,8/14/2020,9/17/2019
TypeA,511,13,8/14/2020,9/17/2019
TypeA,510,13,8/14/2020,9/17/2019
TypeA,503,13,8/14/2020,9/17/2019
TypeA,495,13,8/14/2020,9/17/2019
TypeA,718,13,8/14/2020,9/17/2019
TypeA,716,13,8/14/2020,9/17/2019
TypeA,715,13,8/14/2020,9/17/2019
TypeA,714,13,8/14/2020,9/17/2019
TypeA,712,13,8/14/2020,9/17/2019
TypeA,710,13,8/14/2020,9/17/2019
TypeA,709,13,8/14/2020,9/17/2019
TypeA,707,13,8/14/2020,9/17/2019
TypeA,706,13,8/14/2020,9/17/2019
TypeA,703,13,8/14/2020,9/17/2019
TypeA,702,13,8/14/2020,9/17/2019
TypeA,699,13,8/14/2020,9/17/2019
TypeA,697,13,8/14/2020,9/17/2019
TypeA,696,13,8/14/2020,9/17/2019
TypeA,695,13,8/14/2020,9/17/2019
TypeA,694,13,8/14/2020,9/17/2019
TypeA,693,13,8/14/2020,9/17/2019
TypeA,692,13,8/14/2020,9/17/2019
TypeA,690,13,8/14/2020,9/17/2019
TypeA,688,13,8/14/2020,9/17/2019
TypeA,685,13,8/14/2020,9/17/2019
TypeA,493,13,8/14/2020,9/17/2019
TypeA,492,13,8/14/2020,9/17/2019
TypeA,491,13,8/14/2020,9/17/2019
TypeA,490,13,8/14/2020,9/17/2019
TypeA,489,13,8/14/2020,9/17/2019
TypeA,484,13,8/14/2020,9/17/2019
TypeA,483,13,8/14/2020,9/17/2019
TypeA,480,13,8/14/2020,9/17/2019
TypeA,479,13,8/14/2020,9/17/2019
TypeA,472,13,8/14/2020,9/17/2019
TypeA,470,13,8/14/2020,9/17/2019
TypeA,469,13,8/14/2020,9/17/2019
TypeA,468,13,8/14/2020,9/17/2019
TypeA,467,13,8/14/2020,9/17/2019
TypeA,464,13,8/14/2020,9/17/2019
TypeA,463,13,8/14/2020,9/17/2019
TypeA,462,13,8/14/2020,9/17/2019
TypeA,460,13,8/14/2020,9/17/2019
TypeA,458,13,8/14/2020,9/17/2019
TypeA,456,13,8/14/2020,9/17/2019
TypeA,454,13,8/14/2020,9/17/2019
TypeA,451,13,8/14/2020,9/17/2019
TypeA,447,13,8/14/2020,9/17/2019
TypeA,445,13,8/14/2020,9/17/2019
TypeA,443,13,8/14/2020,9/17/2019
TypeA,441,13,8/14/2020,9/17/2019
TypeA,437,13,8/14/2020,9/17/2019
TypeA,434,13,8/14/2020,9/17/2019
TypeA,433,13,8/14/2020,9/17/2019
TypeA,432,13,8/14/2020,9/17/2019
TypeA,428,13,8/14/2020,9/17/2019
TypeA,426,13,8/14/2020,9/17/2019
TypeA,425,13,8/14/2020,9/17/2019
TypeA,421,13,8/14/2020,9/17/2019
TypeA,420,13,8/14/2020,9/17/2019
TypeA,418,13,8/14/2020,9/17/2019
TypeA,414,13,8/14/2020,9/17/2019
TypeA,413,13,8/14/2020,9/17/2019
TypeA,412,13,8/14/2020,9/17/2019
TypeA,411,13,8/14/2020,9/17/2019
TypeA,409,13,8/14/2020,9/17/2019
TypeA,408,13,8/14/2020,9/17/2019
TypeA,404,13,8/14/2020,9/17/2019
TypeA,397,13,8/14/2020,9/17/2019
TypeA,396,13,8/14/2020,9/17/2019
TypeA,393,13,8/14/2020,9/17/2019
TypeA,392,13,8/14/2020,9/17/2019
TypeA,390,13,8/14/2020,9/17/2019
TypeA,389,13,8/14/2020,9/17/2019
TypeA,387,13,8/14/2020,9/17/2019
TypeA,386,13,8/14/2020,9/17/2019
TypeA,383,13,8/14/2020,9/17/2019
TypeA,381,13,8/14/2020,9/17/2019
TypeA,380,13,8/14/2020,9/17/2019
TypeA,378,13,8/14/2020,9/17/2019
TypeA,377,13,8/14/2020,9/17/2019
TypeA,376,13,8/14/2020,9/17/2019
TypeA,374,13,8/14/2020,9/17/2019
TypeA,371,13,8/14/2020,9/17/2019
TypeA,367,13,8/14/2020,9/17/2019
TypeA,365,13,8/14/2020,9/17/2019
TypeA,364,13,8/14/2020,9/17/2019
TypeA,362,13,8/14/2020,9/17/2019
TypeA,361,13,8/14/2020,9/17/2019
TypeA,566,13,8/14/2020,9/17/2019
TypeA,563,13,8/14/2020,9/17/2019
TypeA,560,13,8/14/2020,9/17/2019
TypeA,558,13,8/14/2020,9/17/2019
TypeA,548,13,8/14/2020,9/17/2019
TypeA,546,13,8/14/2020,9/17/2019
TypeA,545,13,8/14/2020,9/17/2019
TypeA,543,13,8/14/2020,9/17/2019
TypeA,542,13,8/14/2020,9/17/2019
TypeA,536,13,8/14/2020,9/17/2019
TypeA,526,13,8/14/2020,9/17/2019
TypeA,524,13,8/14/2020,9/17/2019
TypeA,188,13,8/14/2020,9/17/2019
TypeA,184,13,8/14/2020,9/17/2019
TypeA,183,13,8/14/2020,9/17/2019
TypeA,180,13,8/14/2020,9/17/2019
TypeA,166,13,8/14/2020,9/17/2019
TypeA,165,13,8/14/2020,9/17/2019
TypeA,164,13,8/14/2020,9/17/2019
TypeA,162,13,8/14/2020,9/17/2019
TypeA,161,13,8/14/2020,9/17/2019
TypeA,158,13,8/14/2020,9/17/2019
TypeA,157,13,8/14/2020,9/17/2019
TypeA,156,13,8/14/2020,9/17/2019
TypeA,155,13,8/14/2020,9/17/2019
TypeA,149,13,8/14/2020,9/17/2019
TypeA,144,13,8/14/2020,9/17/2019
TypeA,143,13,8/14/2020,9/17/2019
TypeA,142,13,8/14/2020,9/17/2019
TypeA,140,13,8/14/2020,9/17/2019
TypeA,139,13,8/14/2020,9/17/2019
TypeA,134,13,8/14/2020,9/17/2019
TypeA,133,13,8/14/2020,9/17/2019
TypeA,132,13,8/14/2020,9/17/2019
TypeA,131,13,8/14/2020,9/17/2019
TypeA,127,13,8/14/2020,9/17/2019
TypeA,125,13,8/14/2020,9/17/2019
TypeA,123,13,8/14/2020,9/17/2019
TypeA,122,13,8/14/2020,9/17/2019
TypeA,121,13,8/14/2020,9/17/2019
TypeA,114,13,8/14/2020,9/17/2019
TypeA,113,13,8/14/2020,9/17/2019
TypeA,112,13,8/14/2020,9/17/2019
TypeA,110,13,8/14/2020,9/17/2019
TypeA,109,13,8/14/2020,9/17/2019
TypeA,108,13,8/14/2020,9/17/2019
TypeA,105,13,8/14/2020,9/17/2019
TypeA,104,13,8/14/2020,9/17/2019
TypeA,101,13,8/14/2020,9/17/2019
TypeA,99,13,8/14/2020,9/17/2019
TypeA,97,13,8/14/2020,9/17/2019
TypeA,93,13,8/14/2020,9/17/2019
TypeA,118,13,8/14/2020,9/17/2019
TypeA,117,13,8/14/2020,9/17/2019
TypeA,115,13,8/14/2020,9/17/2019
TypeA,91,13,8/14/2020,9/17/2019
TypeA,71,13,8/14/2020,9/17/2019
TypeA,69,13,8/14/2020,9/17/2019
TypeA,67,13,8/14/2020,9/17/2019
TypeA,65,13,8/14/2020,9/17/2019
TypeA,64,13,8/14/2020,9/17/2019
TypeA,57,13,8/14/2020,9/17/2019
TypeA,55,13,8/14/2020,9/17/2019
TypeA,95,13,8/14/2020,9/17/2019
TypeA,14,13,8/14/2020,9/17/2019
TypeA,13,13,8/14/2020,9/17/2019
TypeA,8,13,8/14/2020,9/17/2019
TypeA,1,18,9/3/2020,2/26/2019
TypeA,6,18,9/3/2020,2/26/2019
TypeA,7,18,9/3/2020,2/26/2019
TypeA,8,18,9/3/2020,2/26/2019
TypeA,14,18,9/3/2020,2/26/2019
TypeA,86,18,9/3/2020,2/26/2019
TypeA,85,18,9/3/2020,2/26/2019
TypeA,79,18,9/3/2020,2/26/2019
TypeA,78,18,9/3/2020,2/26/2019
TypeA,77,18,9/3/2020,2/26/2019
TypeA,74,18,9/3/2020,2/26/2019
TypeA,73,18,9/3/2020,2/26/2019
TypeA,72,18,9/3/2020,2/26/2019
TypeA,51,18,9/3/2020,2/26/2019
TypeA,49,18,9/3/2020,2/26/2019
TypeA,48,18,9/3/2020,2/26/2019
TypeA,47,18,9/3/2020,2/26/2019
TypeA,46,18,9/3/2020,2/26/2019
TypeA,43,18,9/3/2020,2/26/2019
TypeA,42,18,9/3/2020,2/26/2019
TypeA,41,18,9/3/2020,2/26/2019
TypeA,374,18,9/3/2020,2/26/2019
TypeA,371,18,9/3/2020,2/26/2019
TypeA,370,18,9/3/2020,2/26/2019
TypeA,367,18,9/3/2020,2/26/2019
TypeA,365,18,9/3/2020,2/26/2019
TypeA,364,18,9/3/2020,2/26/2019
TypeA,362,18,9/3/2020,2/26/2019
TypeA,361,18,9/3/2020,2/26/2019
TypeA,358,18,9/3/2020,2/26/2019
TypeA,354,18,9/3/2020,2/26/2019
TypeA,353,18,9/3/2020,2/26/2019
TypeA,351,18,9/3/2020,2/26/2019
TypeA,350,18,9/3/2020,2/26/2019
TypeA,346,18,9/3/2020,2/26/2019
TypeA,345,18,9/3/2020,2/26/2019
TypeA,339,18,9/3/2020,2/26/2019
TypeA,335,18,9/3/2020,2/26/2019
TypeA,334,18,9/3/2020,2/26/2019
TypeA,332,18,9/3/2020,2/26/2019
TypeA,330,18,9/3/2020,2/26/2019
TypeA,329,18,9/3/2020,2/26/2019
TypeA,328,18,9/3/2020,2/26/2019
TypeA,322,18,9/3/2020,2/26/2019
TypeA,321,18,9/3/2020,2/26/2019
TypeA,319,18,9/3/2020,2/26/2019
TypeA,318,18,9/3/2020,2/26/2019
TypeA,317,18,9/3/2020,2/26/2019
TypeA,308,18,9/3/2020,2/26/2019
TypeA,307,18,9/3/2020,2/26/2019
TypeA,306,18,9/3/2020,2/26/2019
TypeA,305,18,9/3/2020,2/26/2019
TypeA,304,18,9/3/2020,2/26/2019
TypeA,303,18,9/3/2020,2/26/2019
TypeA,301,18,9/3/2020,2/26/2019
TypeA,300,18,9/3/2020,2/26/2019
TypeA,294,18,9/3/2020,2/26/2019
TypeA,293,18,9/3/2020,2/26/2019
TypeA,291,18,9/3/2020,2/26/2019
TypeA,290,18,9/3/2020,2/26/2019
TypeA,289,18,9/3/2020,2/26/2019
TypeA,287,18,9/3/2020,2/26/2019
TypeA,285,18,9/3/2020,2/26/2019
TypeA,283,18,9/3/2020,2/26/2019
TypeA,282,18,9/3/2020,2/26/2019
TypeA,276,18,9/3/2020,2/26/2019
TypeA,275,18,9/3/2020,2/26/2019
TypeA,273,18,9/3/2020,2/26/2019
TypeA,264,18,9/3/2020,2/26/2019
TypeA,263,18,9/3/2020,2/26/2019
TypeA,261,18,9/3/2020,2/26/2019
TypeA,258,18,9/3/2020,2/26/2019
TypeA,256,18,9/3/2020,2/26/2019
TypeA,253,18,9/3/2020,2/26/2019
TypeA,251,18,9/3/2020,2/26/2019
TypeA,249,18,9/3/2020,2/26/2019
TypeA,246,18,9/3/2020,2/26/2019
TypeA,243,18,9/3/2020,2/26/2019
TypeA,242,18,9/3/2020,2/26/2019
TypeA,239,18,9/3/2020,2/26/2019
TypeA,235,18,9/3/2020,2/26/2019
TypeA,232,18,9/3/2020,2/26/2019
TypeA,230,18,9/3/2020,2/26/2019
TypeA,228,18,9/3/2020,2/26/2019
TypeA,227,18,9/3/2020,2/26/2019
TypeA,222,18,9/3/2020,2/26/2019
TypeA,221,18,9/3/2020,2/26/2019
TypeA,220,18,9/3/2020,2/26/2019
TypeA,219,18,9/3/2020,2/26/2019
TypeA,218,18,9/3/2020,2/26/2019
TypeA,214,18,9/3/2020,2/26/2019
TypeA,212,18,9/3/2020,2/26/2019
TypeA,211,18,9/3/2020,2/26/2019
TypeA,210,18,9/3/2020,2/26/2019
TypeA,2366,18,9/3/2020,2/26/2019
TypeA,2364,18,9/3/2020,2/26/2019
TypeA,2361,18,9/3/2020,2/26/2019
TypeA,2359,18,9/3/2020,2/26/2019
TypeA,2358,18,9/3/2020,2/26/2019
TypeA,2354,18,9/3/2020,2/26/2019
TypeA,2351,18,9/3/2020,2/26/2019
TypeA,2350,18,9/3/2020,2/26/2019
TypeA,2347,18,9/3/2020,2/26/2019
TypeA,2344,18,9/3/2020,2/26/2019
TypeA,2343,18,9/3/2020,2/26/2019
TypeA,2342,18,9/3/2020,2/26/2019
TypeA,2341,18,9/3/2020,2/26/2019
TypeA,2334,18,9/3/2020,2/26/2019
TypeA,2331,18,9/3/2020,2/26/2019
TypeA,2330,18,9/3/2020,2/26/2019
TypeA,2329,18,9/3/2020,2/26/2019
TypeA,2328,18,9/3/2020,2/26/2019
TypeA,2324,18,9/3/2020,2/26/2019
TypeA,2318,18,9/3/2020,2/26/2019
